date,district,enrol_total,age_0_5,age_5_17,age_18_greater,enrol_minor_ratio,enrol_adult_ratio
2025-01-27,Kanyakumari,4766,572,1181,3013,0.3678,0.6322
2025-02-03,Kanyakumari,4709,564,1173,2972,0.3689,0.6311
2025-02-10,Kanyakumari,4669,556,1167,2946,0.369,0.631
2025-02-17,Kanyakumari,4663,551,1165,2947,0.368,0.632
2025-02-24,Kanyakumari,4673,545,1165,2963,0.3659,0.6341
2025-03-03,Kanyakumari,4678,538,1161,2979,0.3632,0.6368
2025-03-10,Kanyakumari,4701,532,1158,3011,0.3595,0.6405
2025-03-17,Kanyakumari,4757,529,1162,3066,0.3555,0.6445
2025-03-24,Kanyakumari,4725,517,1144,3064,0.3515,0.6485
2025-03-31,Kanyakumari,4720,508,1133,3079,0.3477,0.6523
2025-04-07,Kanyakumari,4742,503,1130,3109,0.3444,0.6556
2025-04-14,Kanyakumari,4698,493,1113,3092,0.3418,0.6582
2025-04-21,Kanyakumari,4698,490,1109,3099,0.3404,0.6596
2025-04-28,Kanyakumari,4654,484,1099,3071,0.3401,0.6599
2025-05-05,Kanyakumari,4612,481,1091,3040,0.3408,0.6592
2025-05-12,Kanyakumari,4591,481,1092,3018,0.3426,0.6574
2025-05-19,Kanyakumari,4594,486,1101,3007,0.3455,0.6545
2025-05-26,Kanyakumari,4601,494,1112,2995,0.3491,0.6509
2025-06-02,Kanyakumari,4667,509,1138,3020,0.3529,0.6471
2025-06-09,Kanyakumari,4694,520,1155,3019,0.3568,0.6432
2025-06-16,Kanyakumari,4766,538,1181,3047,0.3607,0.6393
2025-06-23,Kanyakumari,4827,554,1202,3071,0.3638,0.6362
2024-01-01,Nilgiris,4055,475,1010,2570,0.3662,0.6338
2024-01-08,Nilgiris,4075,483,1009,2583,0.3661,0.6339
2024-01-15,Nilgiris,4036,482,992,2562,0.3652,0.6348
2024-01-22,Nilgiris,4062,487,990,2585,0.3636,0.6364
2024-01-29,Nilgiris,4059,487,980,2592,0.3614,0.6386
2024-02-05,Nilgiris,4034,482,966,2586,0.3589,0.6411
2024-02-12,Nilgiris,4017,477,955,2585,0.3565,0.6435
2024-02-19,Nilgiris,4024,473,952,2599,0.3541,0.6459
2024-02-26,Nilgiris,4024,466,950,2608,0.3519,0.6481
2024-03-04,Nilgiris,4035,460,953,2622,0.3502,0.6498
2024-03-11,Nilgiris,4069,457,964,2648,0.3492,0.6508
2024-03-18,Nilgiris,4093,451,976,2666,0.3486,0.6514
2024-03-25,Nilgiris,4097,444,984,2669,0.3485,0.6515
2024-04-01,Nilgiris,4091,437,991,2663,0.3491,0.6509
2024-04-08,Nilgiris,4078,430,997,2651,0.3499,0.6501
2024-04-15,Nilgiris,4042,423,996,2623,0.3511,0.6489
2024-04-22,Nilgiris,4006,417,994,2595,0.3522,0.6478
2024-04-29,Nilgiris,3993,415,996,2582,0.3534,0.6466
2024-05-06,Nilgiris,3970,415,992,2563,0.3544,0.6456
2024-05-13,Nilgiris,3934,414,983,2537,0.3551,0.6449
2024-05-20,Nilgiris,3935,419,980,2536,0.3555,0.6445
2024-05-27,Nilgiris,3977,430,985,2562,0.3558,0.6442
2024-06-03,Nilgiris,4007,440,985,2582,0.3556,0.6444
2024-06-10,Nilgiris,4045,452,986,2607,0.3555,0.6445
2024-06-17,Nilgiris,4099,466,990,2643,0.3552,0.6448
2024-06-24,Nilgiris,4169,482,998,2689,0.355,0.645
2024-07-01,Nilgiris,4167,488,991,2688,0.3549,0.6451
2024-07-08,Nilgiris,4197,497,993,2707,0.355,0.645
2024-07-15,Nilgiris,4156,496,981,2679,0.3554,0.6446
2024-07-22,Nilgiris,4142,497,978,2667,0.3561,0.6439
2024-07-29,Nilgiris,4094,491,970,2633,0.3569,0.6431
2024-08-05,Nilgiris,4105,491,978,2636,0.3579,0.6421
2024-08-12,Nilgiris,4105,487,986,2632,0.3588,0.6412
2024-08-19,Nilgiris,4119,484,998,2637,0.3598,0.6402
2024-08-26,Nilgiris,4098,475,1002,2621,0.3604,0.6396
2024-09-02,Nilgiris,4121,470,1016,2635,0.3606,0.6394
2024-09-09,Nilgiris,4120,462,1023,2635,0.3604,0.6396
2024-09-16,Nilgiris,4123,455,1028,2640,0.3597,0.6403
2024-09-23,Nilgiris,4140,449,1035,2656,0.3585,0.6415
2024-09-30,Nilgiris,4152,444,1037,2671,0.3567,0.6433
2024-10-07,Nilgiris,4137,437,1030,2670,0.3546,0.6454
2024-10-14,Nilgiris,4096,428,1015,2653,0.3523,0.6477
2024-10-21,Nilgiris,4048,421,995,2632,0.3498,0.6502
2024-10-28,Nilgiris,4054,422,988,2644,0.3478,0.6522
2024-11-04,Nilgiris,4041,422,976,2643,0.346,0.654
2024-11-11,Nilgiris,4043,426,968,2649,0.3448,0.6552
2024-11-18,Nilgiris,4087,435,972,2680,0.3443,0.6557
2024-11-25,Nilgiris,4078,441,965,2672,0.3448,0.6552
2024-12-02,Nilgiris,4153,456,980,2717,0.3458,0.6542
2024-12-09,Nilgiris,4241,474,1002,2765,0.348,0.652
2024-12-16,Nilgiris,4288,488,1016,2784,0.3507,0.6493
2024-12-23,Nilgiris,4309,498,1027,2784,0.3539,0.6461
2024-12-30,Nilgiris,4289,502,1030,2757,0.3572,0.6428
2025-01-06,Nilgiris,4297,509,1041,2747,0.3607,0.6393
2025-01-13,Nilgiris,4262,509,1042,2711,0.3639,0.6361
2025-01-20,Nilgiris,4231,507,1043,2681,0.3663,0.6337
2025-01-27,Nilgiris,4193,503,1041,2649,0.3682,0.6318
2025-02-03,Nilgiris,4171,499,1040,2632,0.369,0.631
2025-02-10,Nilgiris,4176,496,1044,2636,0.3688,0.6312
2025-02-17,Nilgiris,4148,487,1036,2625,0.3672,0.6328
2025-02-24,Nilgiris,4126,478,1028,2620,0.365,0.635
2025-03-03,Nilgiris,4117,470,1020,2627,0.3619,0.6381
2025-03-10,Nilgiris,4114,462,1011,2641,0.358,0.642
2025-03-17,Nilgiris,4104,453,1000,2651,0.354,0.646
2025-03-24,Nilgiris,4103,445,991,2667,0.35,0.65
2025-03-31,Nilgiris,4137,442,991,2704,0.3464,0.6536
2025-04-07,Nilgiris,4116,434,979,2703,0.3433,0.6567
2025-04-14,Nilgiris,4103,429,971,2703,0.3412,0.6588
2025-04-21,Nilgiris,4054,422,957,2675,0.3402,0.6598
2025-04-28,Nilgiris,4037,420,953,2664,0.3401,0.6599
2025-05-05,Nilgiris,3987,416,945,2626,0.3414,0.6586
2025-05-12,Nilgiris,3975,419,947,2609,0.3436,0.6564
2025-05-19,Nilgiris,4040,430,970,2640,0.3465,0.6535
2025-05-26,Nilgiris,4050,438,981,2631,0.3504,0.6496
2025-06-02,Nilgiris,4110,452,1005,2653,0.3545,0.6455
2025-06-09,Nilgiris,4156,465,1024,2667,0.3583,0.6417
2025-06-16,Nilgiris,4187,476,1039,2672,0.3618,0.6382
2025-06-23,Nilgiris,4203,486,1048,2669,0.365,0.635
2024-01-01,Ariyalur,3971,468,988,2515,0.3667,0.6333
2024-01-08,Ariyalur,3974,473,982,2519,0.3661,0.6339
2024-01-15,Ariyalur,3951,473,969,2509,0.365,0.635
2024-01-22,Ariyalur,3897,468,947,2482,0.3631,0.6369
2024-01-29,Ariyalur,3915,469,943,2503,0.3607,0.6393
2024-02-05,Ariyalur,3899,465,932,2502,0.3583,0.6417
2024-02-12,Ariyalur,3896,460,925,2511,0.3555,0.6445
2024-02-19,Ariyalur,3888,454,919,2515,0.3531,0.6469
2024-02-26,Ariyalur,3897,448,920,2529,0.351,0.649
2024-03-04,Ariyalur,3902,442,922,2538,0.3496,0.6504
2024-03-11,Ariyalur,3927,437,932,2558,0.3486,0.6514
2024-03-18,Ariyalur,3948,432,943,2573,0.3483,0.6517
2024-03-25,Ariyalur,3950,425,951,2574,0.3484,0.6516
2024-04-01,Ariyalur,3959,420,962,2577,0.3491,0.6509
2024-04-08,Ariyalur,3914,411,959,2544,0.35,0.65
2024-04-15,Ariyalur,3914,408,967,2539,0.3513,0.6487
2024-04-22,Ariyalur,3869,402,962,2505,0.3525,0.6475
2024-04-29,Ariyalur,3846,401,960,2485,0.3539,0.6461
2024-05-06,Ariyalur,3823,401,956,2466,0.355,0.645
2024-05-13,Ariyalur,3824,405,955,2464,0.3556,0.6444
2024-05-20,Ariyalur,3840,412,955,2473,0.356,0.644
2024-05-27,Ariyalur,3888,424,961,2503,0.3562,0.6438
2024-06-03,Ariyalur,3979,441,976,2562,0.3561,0.6439
2024-06-10,Ariyalur,3993,450,971,2572,0.3559,0.6441
2024-06-17,Ariyalur,4022,461,969,2592,0.3555,0.6445
2024-06-24,Ariyalur,4004,466,957,2581,0.3554,0.6446
2024-07-01,Ariyalur,4019,474,954,2591,0.3553,0.6447
2024-07-08,Ariyalur,4026,479,952,2595,0.3554,0.6446
2024-07-15,Ariyalur,4042,484,954,2604,0.3558,0.6442
2024-07-22,Ariyalur,4050,486,957,2607,0.3563,0.6437
2024-07-29,Ariyalur,4050,485,961,2604,0.357,0.643
2024-08-05,Ariyalur,4029,480,962,2587,0.3579,0.6421
2024-08-12,Ariyalur,4024,475,969,2580,0.3588,0.6412
2024-08-19,Ariyalur,4010,468,974,2568,0.3596,0.6404
2024-08-26,Ariyalur,4061,467,995,2599,0.36,0.64
2024-09-02,Ariyalur,4057,459,1002,2596,0.3601,0.6399
2024-09-09,Ariyalur,4038,449,1004,2585,0.3598,0.6402
2024-09-16,Ariyalur,4041,442,1009,2590,0.3591,0.6409
2024-09-23,Ariyalur,4083,439,1021,2623,0.3576,0.6424
2024-09-30,Ariyalur,4076,433,1018,2625,0.356,0.644
2024-10-07,Ariyalur,4074,428,1013,2633,0.3537,0.6463
2024-10-14,Ariyalur,4058,423,1003,2632,0.3514,0.6486
2024-10-21,Ariyalur,4021,418,986,2617,0.3492,0.6508
2024-10-28,Ariyalur,3952,412,961,2579,0.3474,0.6526
2024-11-04,Ariyalur,3968,416,956,2596,0.3458,0.6542
2024-11-11,Ariyalur,3946,418,943,2585,0.3449,0.6551
2024-11-18,Ariyalur,3935,422,934,2579,0.3446,0.6554
2024-11-25,Ariyalur,3935,429,930,2576,0.3454,0.6546
2024-12-02,Ariyalur,3947,437,932,2578,0.3468,0.6532
2024-12-09,Ariyalur,3988,450,942,2596,0.349,0.651
2024-12-16,Ariyalur,4030,462,956,2612,0.3519,0.6481
2024-12-23,Ariyalur,4033,469,963,2601,0.3551,0.6449
2024-12-30,Ariyalur,4031,475,970,2586,0.3585,0.6415
2025-01-06,Ariyalur,4027,479,978,2570,0.3618,0.6382
2025-01-13,Ariyalur,4011,480,983,2548,0.3647,0.6353
2025-01-20,Ariyalur,3985,478,984,2523,0.3669,0.6331
2025-01-27,Ariyalur,3951,473,982,2496,0.3683,0.6317
2025-02-03,Ariyalur,3935,469,982,2484,0.3687,0.6313
2025-02-10,Ariyalur,3895,460,974,2461,0.3682,0.6318
2025-02-17,Ariyalur,3916,457,978,2481,0.3664,0.6336
2025-02-24,Ariyalur,3935,453,979,2503,0.3639,0.6361
2025-03-03,Ariyalur,3969,449,981,2539,0.3603,0.6397
2025-03-10,Ariyalur,4001,445,981,2575,0.3564,0.6436
2025-03-17,Ariyalur,3989,436,970,2583,0.3525,0.6475
2025-03-24,Ariyalur,4026,433,970,2623,0.3485,0.6515
2025-03-31,Ariyalur,4043,429,966,2648,0.345,0.655
2025-04-07,Ariyalur,4038,424,959,2655,0.3425,0.6575
2025-04-14,Ariyalur,3997,417,945,2635,0.3408,0.6592
2025-04-21,Ariyalur,3974,413,938,2623,0.34,0.66
2025-04-28,Ariyalur,3945,411,932,2602,0.3404,0.6596
2025-05-05,Ariyalur,3953,414,938,2601,0.342,0.658
2025-05-12,Ariyalur,3942,417,941,2584,0.3445,0.6555
2025-05-19,Ariyalur,3933,422,947,2564,0.3481,0.6519
2025-05-26,Ariyalur,3946,430,958,2558,0.3517,0.6483
2025-06-02,Ariyalur,3974,440,974,2560,0.3558,0.6442
2025-06-09,Ariyalur,4035,455,997,2583,0.3599,0.6401
2025-06-16,Ariyalur,4051,464,1007,2580,0.3631,0.6369
2025-06-23,Ariyalur,4080,475,1018,2587,0.3659,0.6341
2024-01-01,Perambalur,3909,463,971,2475,0.3668,0.6332
2024-01-08,Perambalur,3931,469,970,2492,0.3661,0.6339
2024-01-15,Perambalur,3887,466,951,2470,0.3645,0.6355
2024-01-22,Perambalur,3840,461,931,2448,0.3625,0.6375
2024-01-29,Perambalur,3819,457,918,2444,0.36,0.64
2024-02-05,Perambalur,3832,455,914,2463,0.3573,0.6427
2024-02-12,Perambalur,3831,450,908,2473,0.3545,0.6455
2024-02-19,Perambalur,3878,450,916,2512,0.3522,0.6478
2024-02-26,Perambalur,3899,445,920,2534,0.3501,0.6499
2024-03-04,Perambalur,3929,441,929,2559,0.3487,0.6513
2024-03-11,Perambalur,3944,435,937,2572,0.3479,0.6521
2024-03-18,Perambalur,3954,429,946,2579,0.3477,0.6523
2024-03-25,Perambalur,3952,422,954,2576,0.3482,0.6518
2024-04-01,Perambalur,3876,409,944,2523,0.3491,0.6509
2024-04-08,Perambalur,3862,404,949,2509,0.3503,0.6497
2024-04-15,Perambalur,3859,402,955,2502,0.3516,0.6484
2024-04-22,Perambalur,3832,399,954,2479,0.3531,0.6469
2024-04-29,Perambalur,3828,400,956,2472,0.3542,0.6458
2024-05-06,Perambalur,3808,401,952,2455,0.3553,0.6447
2024-05-13,Perambalur,3809,406,950,2453,0.356,0.644
2024-05-20,Perambalur,3865,418,960,2487,0.3565,0.6435
2024-05-27,Perambalur,3857,424,951,2482,0.3565,0.6435
2024-06-03,Perambalur,3902,436,955,2511,0.3565,0.6435
2024-06-10,Perambalur,3921,446,951,2524,0.3563,0.6437
2024-06-17,Perambalur,3956,457,951,2548,0.3559,0.6441
2024-06-24,Perambalur,3954,463,943,2548,0.3556,0.6444
2024-07-01,Perambalur,3989,472,946,2571,0.3555,0.6445
2024-07-08,Perambalur,4023,480,950,2593,0.3555,0.6445
2024-07-15,Perambalur,4004,480,945,2579,0.3559,0.6441
2024-07-22,Perambalur,4017,482,950,2585,0.3565,0.6435
2024-07-29,Perambalur,3947,472,938,2537,0.3572,0.6428
2024-08-05,Perambalur,3943,468,944,2531,0.3581,0.6419
2024-08-12,Perambalur,3912,460,944,2508,0.3589,0.6411
2024-08-19,Perambalur,3918,454,954,2510,0.3594,0.6406
2024-08-26,Perambalur,3930,449,965,2516,0.3598,0.6402
2024-09-02,Perambalur,3991,448,988,2555,0.3598,0.6402
2024-09-09,Perambalur,3998,441,995,2562,0.3592,0.6408
2024-09-16,Perambalur,3997,434,998,2565,0.3583,0.6417
2024-09-23,Perambalur,3977,425,994,2558,0.3568,0.6432
2024-09-30,Perambalur,4000,422,998,2580,0.355,0.645
2024-10-07,Perambalur,3959,414,983,2562,0.3529,0.6471
2024-10-14,Perambalur,3933,409,970,2554,0.3506,0.6494
2024-10-21,Perambalur,3922,408,960,2554,0.3488,0.6512
2024-10-28,Perambalur,3906,408,947,2551,0.3469,0.6531
2024-11-04,Perambalur,3933,414,945,2574,0.3455,0.6545
2024-11-11,Perambalur,3917,417,934,2566,0.3449,0.6551
2024-11-18,Perambalur,3894,421,923,2550,0.3451,0.6549
2024-11-25,Perambalur,3903,429,922,2552,0.3461,0.6539
2024-12-02,Perambalur,3946,441,931,2574,0.3477,0.6523
2024-12-09,Perambalur,3976,452,940,2584,0.3501,0.6499
2024-12-16,Perambalur,4032,466,958,2608,0.3532,0.6468
2024-12-23,Perambalur,4067,476,973,2618,0.3563,0.6437
2024-12-30,Perambalur,4082,483,985,2614,0.3596,0.6404
2025-01-06,Perambalur,4066,485,990,2591,0.3628,0.6372
2025-01-13,Perambalur,4079,489,1002,2588,0.3655,0.6345
2025-01-20,Perambalur,4027,483,997,2547,0.3675,0.6325
2025-01-27,Perambalur,4013,480,999,2534,0.3686,0.6314
2025-02-03,Perambalur,3986,473,996,2517,0.3685,0.6315
2025-02-10,Perambalur,4000,470,1000,2530,0.3675,0.6325
2025-02-17,Perambalur,3994,463,996,2535,0.3653,0.6347
2025-02-24,Perambalur,3978,454,988,2536,0.3625,0.6375
2025-03-03,Perambalur,3984,447,983,2554,0.3589,0.6411
2025-03-10,Perambalur,3989,440,976,2573,0.355,0.645
2025-03-17,Perambalur,3982,432,966,2584,0.3511,0.6489
2025-03-24,Perambalur,3980,425,957,2598,0.3472,0.6528
2025-03-31,Perambalur,3975,420,948,2607,0.3442,0.6558
2025-04-07,Perambalur,3974,416,942,2616,0.3417,0.6583
2025-04-14,Perambalur,3918,408,925,2585,0.3402,0.6598
2025-04-21,Perambalur,3894,405,919,2570,0.34,0.66
2025-04-28,Perambalur,3914,409,926,2579,0.3411,0.6589
2025-05-05,Perambalur,3901,411,927,2563,0.343,0.657
2025-05-12,Perambalur,3930,419,940,2571,0.3458,0.6542
2025-05-19,Perambalur,3964,428,957,2579,0.3494,0.6506
2025-05-26,Perambalur,3978,437,969,2572,0.3534,0.6466
2025-06-02,Perambalur,4015,449,986,2580,0.3574,0.6426
2025-06-09,Perambalur,4051,460,1003,2588,0.3611,0.6389
2025-06-16,Perambalur,4098,473,1020,2605,0.3643,0.6357
2025-06-23,Perambalur,4096,480,1023,2593,0.3669,0.6331
2024-01-01,Theni,4228,503,1048,2677,0.3668,0.6332
2024-01-08,Theni,4236,507,1043,2686,0.3659,0.6341
2024-01-15,Theni,4203,504,1026,2673,0.364,0.636
2024-01-22,Theni,4224,506,1022,2696,0.3617,0.6383
2024-01-29,Theni,4213,502,1010,2701,0.3589,0.6411
2024-02-05,Theni,4229,500,1007,2722,0.3563,0.6437
2024-02-12,Theni,4261,498,1009,2754,0.3537,0.6463
2024-02-19,Theni,4262,491,1006,2765,0.3512,0.6488
2024-02-26,Theni,4249,481,1003,2765,0.3493,0.6507
2024-03-04,Theni,4249,473,1006,2770,0.3481,0.6519
2024-03-11,Theni,4292,470,1022,2800,0.3476,0.6524
2024-03-18,Theni,4311,464,1034,2813,0.3475,0.6525
2024-03-25,Theni,4296,456,1039,2801,0.348,0.652
2024-04-01,Theni,4270,449,1042,2779,0.3492,0.6508
2024-04-08,Theni,4225,441,1040,2744,0.3505,0.6495
2024-04-15,Theni,4198,437,1041,2720,0.3521,0.6479
2024-04-22,Theni,4165,434,1038,2693,0.3534,0.6466
2024-04-29,Theni,4117,431,1029,2657,0.3546,0.6454
2024-05-06,Theni,4129,437,1032,2660,0.3558,0.6442
2024-05-13,Theni,4171,447,1040,2684,0.3565,0.6435
2024-05-20,Theni,4210,458,1044,2708,0.3568,0.6432
2024-05-27,Theni,4263,472,1049,2742,0.3568,0.6432
2024-06-03,Theni,4297,484,1049,2764,0.3568,0.6432
2024-06-10,Theni,4333,496,1048,2789,0.3563,0.6437
2024-06-17,Theni,4387,510,1052,2825,0.3561,0.6439
2024-06-24,Theni,4393,517,1046,2830,0.3558,0.6442
2024-07-01,Theni,4329,515,1025,2789,0.3557,0.6443
2024-07-08,Theni,4348,520,1027,2801,0.3558,0.6442
2024-07-15,Theni,4294,515,1014,2765,0.3561,0.6439
2024-07-22,Theni,4280,513,1013,2754,0.3565,0.6435
2024-07-29,Theni,4234,505,1008,2721,0.3573,0.6427
2024-08-05,Theni,4220,499,1012,2709,0.3581,0.6419
2024-08-12,Theni,4249,496,1028,2725,0.3587,0.6413
2024-08-19,Theni,4280,493,1045,2742,0.3593,0.6407
2024-08-26,Theni,4326,490,1065,2771,0.3595,0.6405
2024-09-02,Theni,4328,482,1073,2773,0.3593,0.6407
2024-09-09,Theni,4334,474,1080,2780,0.3586,0.6414
2024-09-16,Theni,4340,467,1085,2788,0.3576,0.6424
2024-09-23,Theni,4301,457,1075,2769,0.3562,0.6438
2024-09-30,Theni,4312,453,1075,2784,0.3544,0.6456
2024-10-07,Theni,4312,450,1069,2793,0.3523,0.6477
2024-10-14,Theni,4250,442,1046,2762,0.3501,0.6499
2024-10-21,Theni,4207,438,1027,2742,0.3482,0.6518
2024-10-28,Theni,4217,442,1020,2755,0.3467,0.6533
2024-11-04,Theni,4249,450,1019,2780,0.3457,0.6543
2024-11-11,Theni,4284,459,1020,2805,0.3452,0.6548
2024-11-18,Theni,4318,470,1022,2826,0.3455,0.6545
2024-11-25,Theni,4337,480,1024,2833,0.3468,0.6532
2024-12-02,Theni,4320,487,1020,2813,0.3488,0.6512
2024-12-09,Theni,4349,498,1030,2821,0.3513,0.6487
2024-12-16,Theni,4332,504,1031,2797,0.3543,0.6457
2024-12-23,Theni,4336,511,1040,2785,0.3577,0.6423
2024-12-30,Theni,4299,511,1040,2748,0.3608,0.6392
2025-01-06,Theni,4294,514,1048,2732,0.3638,0.6362
2025-01-13,Theni,4319,518,1063,2738,0.3661,0.6339
2025-01-20,Theni,4288,514,1063,2711,0.3678,0.6322
2025-01-27,Theni,4273,509,1065,2699,0.3684,0.6316
2025-02-03,Theni,4266,504,1066,2696,0.368,0.632
2025-02-10,Theni,4307,503,1076,2728,0.3666,0.6334
2025-02-17,Theni,4326,498,1078,2750,0.3643,0.6357
2025-02-24,Theni,4336,491,1075,2770,0.3612,0.6388
2025-03-03,Theni,4331,482,1066,2783,0.3574,0.6426
2025-03-10,Theni,4387,480,1071,2836,0.3535,0.6465
2025-03-17,Theni,4381,472,1060,2849,0.3497,0.6503
2025-03-24,Theni,4367,464,1047,2856,0.346,0.654
2025-03-31,Theni,4363,458,1039,2866,0.3431,0.6569
2025-04-07,Theni,4294,448,1017,2829,0.3412,0.6588
2025-04-14,Theni,4244,441,1002,2801,0.34,0.66
2025-04-21,Theni,4226,440,998,2788,0.3403,0.6597
2025-04-28,Theni,4199,440,994,2765,0.3415,0.6585
2025-05-05,Theni,4188,443,997,2748,0.3438,0.6562
2025-05-12,Theni,4212,452,1010,2750,0.3471,0.6529
2025-05-19,Theni,4237,461,1025,2751,0.3507,0.6493
2025-05-26,Theni,4289,475,1047,2767,0.3549,0.6451
2025-06-02,Theni,4321,487,1064,2770,0.3589,0.6411
2025-06-09,Theni,4327,496,1073,2758,0.3626,0.6374
2025-06-16,Theni,4373,509,1090,2774,0.3657,0.6343
2025-06-23,Theni,4384,516,1096,2772,0.3677,0.6323
