date,district,bio_total,bio_age_5_17,bio_age_17_,age_5_ratio,age_17_ratio,dependency_ratio
2025-03-17,Villupuram,3969,1470,2499,0.3704,0.6296,0.361
2025-03-24,Villupuram,3999,1469,2530,0.3673,0.6327,0.3603
2025-03-31,Villupuram,3979,1452,2527,0.3649,0.6351,0.36
2025-04-07,Villupuram,3962,1440,2522,0.3635,0.6365,0.3603
2025-04-14,Villupuram,3939,1429,2510,0.3628,0.6372,0.361
2025-04-21,Villupuram,3966,1440,2526,0.3631,0.6369,0.3623
2025-04-28,Villupuram,3966,1445,2521,0.3643,0.6357,0.364
2025-05-05,Villupuram,3984,1460,2524,0.3665,0.6335,0.3662
2025-05-12,Villupuram,3936,1454,2482,0.3694,0.6306,0.3687
2025-05-19,Villupuram,3920,1462,2458,0.373,0.627,0.3715
2025-05-26,Villupuram,3904,1471,2433,0.3768,0.6232,0.3745
2025-06-02,Villupuram,3909,1488,2421,0.3807,0.6193,0.3776
2025-06-09,Villupuram,3942,1516,2426,0.3846,0.6154,0.3808
2025-06-16,Villupuram,3919,1521,2398,0.3881,0.6119,0.384
2025-06-23,Villupuram,3911,1530,2381,0.3912,0.6088,0.3871
2024-01-01,Tiruvannamalai,3821,1512,2309,0.3957,0.6043,0.3929
2024-01-08,Tiruvannamalai,3848,1523,2325,0.3958,0.6042,0.3952
2024-01-15,Tiruvannamalai,3916,1547,2369,0.395,0.605,0.3971
2024-01-22,Tiruvannamalai,3917,1541,2376,0.3934,0.6066,0.3985
2024-01-29,Tiruvannamalai,3935,1538,2397,0.3909,0.6091,0.3995
2024-02-05,Tiruvannamalai,3918,1519,2399,0.3877,0.6123,0.4
2024-02-12,Tiruvannamalai,3883,1491,2392,0.384,0.616,0.3999
2024-02-19,Tiruvannamalai,3843,1461,2382,0.3802,0.6198,0.3993
2024-02-26,Tiruvannamalai,3815,1435,2380,0.3761,0.6239,0.3983
2024-03-04,Tiruvannamalai,3815,1421,2394,0.3725,0.6275,0.3967
2024-03-11,Tiruvannamalai,3786,1397,2389,0.369,0.631,0.3948
2024-03-18,Tiruvannamalai,3791,1388,2403,0.3661,0.6339,0.3924
2024-03-25,Tiruvannamalai,3840,1398,2442,0.3641,0.6359,0.3897
2024-04-01,Tiruvannamalai,3867,1404,2463,0.3631,0.6369,0.3868
2024-04-08,Tiruvannamalai,3875,1406,2469,0.3628,0.6372,0.3837
2024-04-15,Tiruvannamalai,3864,1405,2459,0.3636,0.6364,0.3805
2024-04-22,Tiruvannamalai,3833,1400,2433,0.3652,0.6348,0.3773
2024-04-29,Tiruvannamalai,3854,1417,2437,0.3677,0.6323,0.3741
2024-05-06,Tiruvannamalai,3834,1422,2412,0.3709,0.6291,0.3712
2024-05-13,Tiruvannamalai,3780,1416,2364,0.3746,0.6254,0.3684
2024-05-20,Tiruvannamalai,3739,1415,2324,0.3784,0.6216,0.3659
2024-05-27,Tiruvannamalai,3720,1423,2297,0.3825,0.6175,0.3638
2024-06-03,Tiruvannamalai,3716,1435,2281,0.3862,0.6138,0.3622
2024-06-10,Tiruvannamalai,3747,1460,2287,0.3896,0.6104,0.3609
2024-06-17,Tiruvannamalai,3800,1491,2309,0.3924,0.6076,0.3602
2024-06-24,Tiruvannamalai,3830,1511,2319,0.3945,0.6055,0.36
2024-07-01,Tiruvannamalai,3887,1538,2349,0.3957,0.6043,0.3603
2024-07-08,Tiruvannamalai,3888,1539,2349,0.3958,0.6042,0.3611
2024-07-15,Tiruvannamalai,3920,1549,2371,0.3952,0.6048,0.3624
2024-07-22,Tiruvannamalai,3940,1550,2390,0.3934,0.6066,0.3642
2024-07-29,Tiruvannamalai,3955,1546,2409,0.3909,0.6091,0.3664
2024-08-05,Tiruvannamalai,3954,1533,2421,0.3877,0.6123,0.3689
2024-08-12,Tiruvannamalai,3944,1515,2429,0.3841,0.6159,0.3717
2024-08-19,Tiruvannamalai,3873,1472,2401,0.3801,0.6199,0.3747
2024-08-26,Tiruvannamalai,3846,1447,2399,0.3762,0.6238,0.3779
2024-09-02,Tiruvannamalai,3808,1418,2390,0.3724,0.6276,0.3811
2024-09-09,Tiruvannamalai,3811,1406,2405,0.3689,0.6311,0.3843
2024-09-16,Tiruvannamalai,3790,1388,2402,0.3662,0.6338,0.3874
2024-09-23,Tiruvannamalai,3833,1396,2437,0.3642,0.6358,0.3903
2024-09-30,Tiruvannamalai,3846,1396,2450,0.363,0.637,0.3929
2024-10-07,Tiruvannamalai,3881,1408,2473,0.3628,0.6372,0.3952
2024-10-14,Tiruvannamalai,3870,1407,2463,0.3636,0.6364,0.3971
2024-10-21,Tiruvannamalai,3861,1410,2451,0.3652,0.6348,0.3985
2024-10-28,Tiruvannamalai,3861,1420,2441,0.3678,0.6322,0.3995
2024-11-04,Tiruvannamalai,3818,1416,2402,0.3709,0.6291,0.4
2024-11-11,Tiruvannamalai,3757,1407,2350,0.3745,0.6255,0.3999
2024-11-18,Tiruvannamalai,3793,1436,2357,0.3786,0.6214,0.3993
2024-11-25,Tiruvannamalai,3749,1434,2315,0.3825,0.6175,0.3983
2024-12-02,Tiruvannamalai,3765,1454,2311,0.3862,0.6138,0.3967
2024-12-09,Tiruvannamalai,3802,1481,2321,0.3895,0.6105,0.3948
2024-12-16,Tiruvannamalai,3840,1507,2333,0.3924,0.6076,0.3924
2024-12-23,Tiruvannamalai,3838,1514,2324,0.3945,0.6055,0.3897
2024-12-30,Tiruvannamalai,3893,1540,2353,0.3956,0.6044,0.3868
2025-01-06,Tiruvannamalai,3933,1557,2376,0.3959,0.6041,0.3837
2025-01-13,Tiruvannamalai,3969,1568,2401,0.3951,0.6049,0.3805
2025-01-20,Tiruvannamalai,3932,1547,2385,0.3934,0.6066,0.3773
2025-01-27,Tiruvannamalai,3932,1537,2395,0.3909,0.6091,0.3741
2025-02-03,Tiruvannamalai,3910,1516,2394,0.3877,0.6123,0.3712
2025-02-10,Tiruvannamalai,3870,1486,2384,0.384,0.616,0.3684
2025-02-17,Tiruvannamalai,3858,1467,2391,0.3802,0.6198,0.3659
2025-02-24,Tiruvannamalai,3822,1438,2384,0.3762,0.6238,0.3638
2025-03-03,Tiruvannamalai,3827,1425,2402,0.3724,0.6276,0.3622
2025-03-10,Tiruvannamalai,3822,1410,2412,0.3689,0.6311,0.3609
2025-03-17,Tiruvannamalai,3838,1405,2433,0.3661,0.6339,0.3602
2025-03-24,Tiruvannamalai,3859,1405,2454,0.3641,0.6359,0.36
2025-03-31,Tiruvannamalai,3844,1395,2449,0.3629,0.6371,0.3603
2025-04-07,Tiruvannamalai,3867,1403,2464,0.3628,0.6372,0.3611
2025-04-14,Tiruvannamalai,3889,1414,2475,0.3636,0.6364,0.3624
2025-04-21,Tiruvannamalai,3874,1415,2459,0.3653,0.6347,0.3642
2025-04-28,Tiruvannamalai,3864,1421,2443,0.3678,0.6322,0.3664
2025-05-05,Tiruvannamalai,3850,1428,2422,0.3709,0.6291,0.3689
2025-05-12,Tiruvannamalai,3836,1437,2399,0.3746,0.6254,0.3717
2025-05-19,Tiruvannamalai,3805,1440,2365,0.3784,0.6216,0.3747
2025-05-26,Tiruvannamalai,3798,1453,2345,0.3826,0.6174,0.3779
2025-06-02,Tiruvannamalai,3796,1466,2330,0.3862,0.6138,0.3811
2025-06-09,Tiruvannamalai,3822,1489,2333,0.3896,0.6104,0.3843
2025-06-16,Tiruvannamalai,3897,1529,2368,0.3924,0.6076,0.3874
2025-06-23,Tiruvannamalai,3949,1558,2391,0.3945,0.6055,0.3903
2024-01-01,Kanyakumari,3833,1516,2317,0.3955,0.6045,0.3954
2024-01-08,Kanyakumari,3864,1524,2340,0.3944,0.6056,0.3972
2024-01-15,Kanyakumari,3877,1521,2356,0.3923,0.6077,0.3986
2024-01-22,Kanyakumari,3884,1513,2371,0.3895,0.6105,0.3996
2024-01-29,Kanyakumari,3872,1495,2377,0.3861,0.6139,0.4
2024-02-05,Kanyakumari,3857,1475,2382,0.3824,0.6176,0.3999
2024-02-12,Kanyakumari,3826,1448,2378,0.3785,0.6215,0.3993
2024-02-19,Kanyakumari,3814,1428,2386,0.3744,0.6256,0.3982
2024-02-26,Kanyakumari,3786,1404,2382,0.3708,0.6292,0.3966
2024-03-04,Kanyakumari,3795,1395,2400,0.3676,0.6324,0.3946
2024-03-11,Kanyakumari,3790,1384,2406,0.3652,0.6348,0.3922
2024-03-18,Kanyakumari,3842,1397,2445,0.3636,0.6364,0.3895
2024-03-25,Kanyakumari,3893,1412,2481,0.3627,0.6373,0.3865
2024-04-01,Kanyakumari,3859,1401,2458,0.363,0.637,0.3834
2024-04-08,Kanyakumari,3885,1415,2470,0.3642,0.6358,0.3802
2024-04-15,Kanyakumari,3861,1414,2447,0.3662,0.6338,0.377
2024-04-22,Kanyakumari,3868,1428,2440,0.3692,0.6308,0.3739
2024-04-29,Kanyakumari,3825,1425,2400,0.3725,0.6275,0.3709
2024-05-06,Kanyakumari,3825,1439,2386,0.3762,0.6238,0.3682
2024-05-13,Kanyakumari,3816,1451,2365,0.3802,0.6198,0.3657
2024-05-20,Kanyakumari,3761,1445,2316,0.3842,0.6158,0.3637
2024-05-27,Kanyakumari,3769,1462,2307,0.3879,0.6121,0.362
2024-06-03,Kanyakumari,3824,1495,2329,0.391,0.609,0.3609
2024-06-10,Kanyakumari,3815,1501,2314,0.3934,0.6066,0.3602
2024-06-17,Kanyakumari,3810,1505,2305,0.395,0.605,0.36
2024-06-24,Kanyakumari,3850,1524,2326,0.3958,0.6042,0.3604
2024-07-01,Kanyakumari,3900,1543,2357,0.3956,0.6044,0.3612
2024-07-08,Kanyakumari,3945,1556,2389,0.3944,0.6056,0.3626
2024-07-15,Kanyakumari,3948,1549,2399,0.3924,0.6076,0.3644
2024-07-22,Kanyakumari,3966,1545,2421,0.3896,0.6104,0.3666
2024-07-29,Kanyakumari,3931,1518,2413,0.3862,0.6138,0.3691
2024-08-05,Kanyakumari,3932,1503,2429,0.3822,0.6178,0.372
2024-08-12,Kanyakumari,3901,1476,2425,0.3784,0.6216,0.375
2024-08-19,Kanyakumari,3902,1461,2441,0.3744,0.6256,0.3782
2024-08-26,Kanyakumari,3867,1434,2433,0.3708,0.6292,0.3814
2024-09-02,Kanyakumari,3860,1419,2441,0.3676,0.6324,0.3846
2024-09-09,Kanyakumari,3862,1410,2452,0.3651,0.6349,0.3876
2024-09-16,Kanyakumari,3878,1410,2468,0.3636,0.6364,0.3905
2024-09-23,Kanyakumari,3892,1412,2480,0.3628,0.6372,0.3931
2024-09-30,Kanyakumari,3923,1424,2499,0.363,0.637,0.3954
2024-10-07,Kanyakumari,3924,1429,2495,0.3642,0.6358,0.3972
2024-10-14,Kanyakumari,3939,1443,2496,0.3663,0.6337,0.3986
2024-10-21,Kanyakumari,3864,1426,2438,0.369,0.631,0.3996
2024-10-28,Kanyakumari,3847,1433,2414,0.3725,0.6275,0.4
2024-11-04,Kanyakumari,3845,1447,2398,0.3763,0.6237,0.3999
2024-11-11,Kanyakumari,3839,1460,2379,0.3803,0.6197,0.3993
2024-11-18,Kanyakumari,3823,1469,2354,0.3843,0.6157,0.3982
2024-11-25,Kanyakumari,3844,1491,2353,0.3879,0.6121,0.3966
2024-12-02,Kanyakumari,3847,1504,2343,0.391,0.609,0.3946
2024-12-09,Kanyakumari,3869,1522,2347,0.3934,0.6066,0.3922
2024-12-16,Kanyakumari,3898,1540,2358,0.3951,0.6049,0.3895
2024-12-23,Kanyakumari,3944,1561,2383,0.3958,0.6042,0.3865
2024-12-30,Kanyakumari,3994,1580,2414,0.3956,0.6044,0.3834
2025-01-06,Kanyakumari,3983,1571,2412,0.3944,0.6056,0.3802
2025-01-13,Kanyakumari,3994,1567,2427,0.3923,0.6077,0.377
2025-01-20,Kanyakumari,3991,1555,2436,0.3896,0.6104,0.3739
2025-01-27,Kanyakumari,3957,1528,2429,0.3862,0.6138,0.3709
2025-02-03,Kanyakumari,3944,1508,2436,0.3824,0.6176,0.3682
2025-02-10,Kanyakumari,3903,1477,2426,0.3784,0.6216,0.3657
2025-02-17,Kanyakumari,3892,1457,2435,0.3744,0.6256,0.3637
2025-02-24,Kanyakumari,3895,1444,2451,0.3707,0.6293,0.362
2025-03-03,Kanyakumari,3868,1422,2446,0.3676,0.6324,0.3609
2025-03-10,Kanyakumari,3870,1413,2457,0.3651,0.6349,0.3602
2025-03-17,Kanyakumari,3890,1414,2476,0.3635,0.6365,0.36
2025-03-24,Kanyakumari,3927,1425,2502,0.3629,0.6371,0.3604
2025-03-31,Kanyakumari,3917,1422,2495,0.363,0.637,0.3612
2025-04-07,Kanyakumari,3910,1424,2486,0.3642,0.6358,0.3626
2025-04-14,Kanyakumari,3887,1424,2463,0.3663,0.6337,0.3644
2025-04-21,Kanyakumari,3830,1414,2416,0.3692,0.6308,0.3666
2025-04-28,Kanyakumari,3829,1426,2403,0.3724,0.6276,0.3691
2025-05-05,Kanyakumari,3821,1438,2383,0.3763,0.6237,0.372
2025-05-12,Kanyakumari,3802,1446,2356,0.3803,0.6197,0.375
2025-05-19,Kanyakumari,3818,1467,2351,0.3842,0.6158,0.3782
2025-05-26,Kanyakumari,3793,1471,2322,0.3878,0.6122,0.3814
2025-06-02,Kanyakumari,3806,1488,2318,0.391,0.609,0.3846
2025-06-09,Kanyakumari,3812,1500,2312,0.3935,0.6065,0.3876
2025-06-16,Kanyakumari,3875,1531,2344,0.3951,0.6049,0.3905
2025-06-23,Kanyakumari,3908,1547,2361,0.3959,0.6041,0.3931
2024-01-01,Nilgiris,3379,1330,2049,0.3936,0.6064,0.3973
2024-01-08,Nilgiris,3410,1334,2076,0.3912,0.6088,0.3987
2024-01-15,Nilgiris,3430,1331,2099,0.388,0.612,0.3996
2024-01-22,Nilgiris,3429,1318,2111,0.3844,0.6156,0.4
2024-01-29,Nilgiris,3424,1303,2121,0.3805,0.6195,0.3998
2024-02-05,Nilgiris,3388,1276,2112,0.3766,0.6234,0.3992
2024-02-12,Nilgiris,3354,1250,2104,0.3727,0.6273,0.398
2024-02-19,Nilgiris,3341,1234,2107,0.3694,0.6306,0.3964
2024-02-26,Nilgiris,3353,1229,2124,0.3665,0.6335,0.3944
2024-03-04,Nilgiris,3353,1222,2131,0.3644,0.6356,0.392
2024-03-11,Nilgiris,3368,1223,2145,0.3631,0.6369,0.3892
2024-03-18,Nilgiris,3371,1223,2148,0.3628,0.6372,0.3863
2024-03-25,Nilgiris,3414,1241,2173,0.3635,0.6365,0.3832
2024-04-01,Nilgiris,3436,1254,2182,0.365,0.635,0.3799
2024-04-08,Nilgiris,3408,1252,2156,0.3674,0.6326,0.3767
2024-04-15,Nilgiris,3398,1259,2139,0.3705,0.6295,0.3736
2024-04-22,Nilgiris,3381,1265,2116,0.3741,0.6259,0.3707
2024-04-29,Nilgiris,3347,1265,2082,0.378,0.622,0.3679
2024-05-06,Nilgiris,3320,1268,2052,0.3819,0.6181,0.3655
2024-05-13,Nilgiris,3299,1273,2026,0.3859,0.6141,0.3635
2024-05-20,Nilgiris,3298,1284,2014,0.3893,0.6107,0.3619
2024-05-27,Nilgiris,3295,1292,2003,0.3921,0.6079,0.3608
2024-06-03,Nilgiris,3307,1304,2003,0.3943,0.6057,0.3601
2024-06-10,Nilgiris,3355,1327,2028,0.3955,0.6045,0.36
2024-06-17,Nilgiris,3385,1340,2045,0.3959,0.6041,0.3604
2024-06-24,Nilgiris,3440,1359,2081,0.3951,0.6049,0.3613
2024-07-01,Nilgiris,3460,1362,2098,0.3936,0.6064,0.3627
2024-07-08,Nilgiris,3466,1356,2110,0.3912,0.6088,0.3645
2024-07-15,Nilgiris,3461,1343,2118,0.388,0.612,0.3668
2024-07-22,Nilgiris,3476,1336,2140,0.3843,0.6157,0.3694
2024-07-29,Nilgiris,3454,1314,2140,0.3804,0.6196,0.3722
2024-08-05,Nilgiris,3421,1288,2133,0.3765,0.6235,0.3753
2024-08-12,Nilgiris,3423,1276,2147,0.3728,0.6272,0.3784
2024-08-19,Nilgiris,3396,1254,2142,0.3693,0.6307,0.3817
2024-08-26,Nilgiris,3398,1245,2153,0.3664,0.6336,0.3848
2024-09-02,Nilgiris,3408,1242,2166,0.3644,0.6356,0.3879
2024-09-09,Nilgiris,3404,1236,2168,0.3631,0.6369,0.3907
2024-09-16,Nilgiris,3401,1234,2167,0.3628,0.6372,0.3933
2024-09-23,Nilgiris,3419,1243,2176,0.3636,0.6364,0.3955
2024-09-30,Nilgiris,3438,1255,2183,0.365,0.635,0.3973
2024-10-07,Nilgiris,3446,1266,2180,0.3674,0.6326,0.3987
2024-10-14,Nilgiris,3449,1278,2171,0.3705,0.6295,0.3996
2024-10-21,Nilgiris,3418,1279,2139,0.3742,0.6258,0.4
2024-10-28,Nilgiris,3396,1284,2112,0.3781,0.6219,0.3998
2024-11-04,Nilgiris,3381,1292,2089,0.3821,0.6179,0.3992
2024-11-11,Nilgiris,3369,1300,2069,0.3859,0.6141,0.398
2024-11-18,Nilgiris,3393,1321,2072,0.3893,0.6107,0.3964
2024-11-25,Nilgiris,3410,1337,2073,0.3921,0.6079,0.3944
2024-12-02,Nilgiris,3397,1339,2058,0.3942,0.6058,0.392
2024-12-09,Nilgiris,3428,1356,2072,0.3956,0.6044,0.3892
2024-12-16,Nilgiris,3471,1374,2097,0.3959,0.6041,0.3863
2024-12-23,Nilgiris,3465,1369,2096,0.3951,0.6049,0.3832
2024-12-30,Nilgiris,3494,1375,2119,0.3935,0.6065,0.3799
2025-01-06,Nilgiris,3522,1378,2144,0.3913,0.6087,0.3767
2025-01-13,Nilgiris,3517,1365,2152,0.3881,0.6119,0.3736
2025-01-20,Nilgiris,3538,1360,2178,0.3844,0.6156,0.3707
2025-01-27,Nilgiris,3505,1334,2171,0.3806,0.6194,0.3679
2025-02-03,Nilgiris,3477,1309,2168,0.3765,0.6235,0.3655
2025-02-10,Nilgiris,3445,1284,2161,0.3727,0.6273,0.3635
2025-02-17,Nilgiris,3428,1266,2162,0.3693,0.6307,0.3619
2025-02-24,Nilgiris,3425,1255,2170,0.3664,0.6336,0.3608
2025-03-03,Nilgiris,3474,1266,2208,0.3644,0.6356,0.3601
2025-03-10,Nilgiris,3459,1256,2203,0.3631,0.6369,0.36
2025-03-17,Nilgiris,3485,1264,2221,0.3627,0.6373,0.3604
2025-03-24,Nilgiris,3480,1265,2215,0.3635,0.6365,0.3613
2025-03-31,Nilgiris,3465,1265,2200,0.3651,0.6349,0.3627
2025-04-07,Nilgiris,3453,1269,2184,0.3675,0.6325,0.3645
2025-04-14,Nilgiris,3415,1265,2150,0.3704,0.6296,0.3668
2025-04-21,Nilgiris,3421,1280,2141,0.3742,0.6258,0.3694
2025-04-28,Nilgiris,3414,1291,2123,0.3781,0.6219,0.3722
2025-05-05,Nilgiris,3379,1291,2088,0.3821,0.6179,0.3753
2025-05-12,Nilgiris,3397,1311,2086,0.3859,0.6141,0.3784
2025-05-19,Nilgiris,3380,1316,2064,0.3893,0.6107,0.3817
2025-05-26,Nilgiris,3385,1328,2057,0.3923,0.6077,0.3848
2025-06-02,Nilgiris,3394,1338,2056,0.3942,0.6058,0.3879
2025-06-09,Nilgiris,3428,1356,2072,0.3956,0.6044,0.3907
2025-06-16,Nilgiris,3454,1367,2087,0.3958,0.6042,0.3933
2025-06-23,Nilgiris,3507,1386,2121,0.3952,0.6048,0.3955
2024-01-01,Ariyalur,3318,1294,2024,0.39,0.61,0.3988
2024-01-08,Ariyalur,3340,1291,2049,0.3865,0.6135,0.3997
2024-01-15,Ariyalur,3319,1270,2049,0.3826,0.6174,0.4
2024-01-22,Ariyalur,3313,1255,2058,0.3788,0.6212,0.3998
2024-01-29,Ariyalur,3306,1239,2067,0.3748,0.6252,0.3991
2024-02-05,Ariyalur,3314,1230,2084,0.3712,0.6288,0.3979
2024-02-12,Ariyalur,3322,1222,2100,0.3679,0.6321,0.3963
2024-02-19,Ariyalur,3282,1199,2083,0.3653,0.6347,0.3942
2024-02-26,Ariyalur,3276,1191,2085,0.3636,0.6364,0.3917
2024-03-04,Ariyalur,3320,1205,2115,0.363,0.637,0.389
2024-03-11,Ariyalur,3332,1209,2123,0.3628,0.6372,0.386
2024-03-18,Ariyalur,3354,1221,2133,0.364,0.636,0.3829
2024-03-25,Ariyalur,3352,1227,2125,0.3661,0.6339,0.3797
2024-04-01,Ariyalur,3344,1233,2111,0.3687,0.6313,0.3765
2024-04-08,Ariyalur,3305,1230,2075,0.3722,0.6278,0.3734
2024-04-15,Ariyalur,3272,1230,2042,0.3759,0.6241,0.3704
2024-04-22,Ariyalur,3266,1241,2025,0.38,0.62,0.3677
2024-04-29,Ariyalur,3199,1228,1971,0.3839,0.6161,0.3653
2024-05-06,Ariyalur,3187,1235,1952,0.3875,0.6125,0.3634
2024-05-13,Ariyalur,3192,1247,1945,0.3907,0.6093,0.3618
2024-05-20,Ariyalur,3219,1266,1953,0.3933,0.6067,0.3607
2024-05-27,Ariyalur,3216,1270,1946,0.3949,0.6051,0.3601
2024-06-03,Ariyalur,3252,1287,1965,0.3958,0.6042,0.36
2024-06-10,Ariyalur,3309,1309,2000,0.3956,0.6044,0.3605
2024-06-17,Ariyalur,3352,1323,2029,0.3947,0.6053,0.3614
2024-06-24,Ariyalur,3375,1325,2050,0.3926,0.6074,0.3628
2024-07-01,Ariyalur,3372,1315,2057,0.39,0.61,0.3647
2024-07-08,Ariyalur,3373,1304,2069,0.3866,0.6134,0.367
2024-07-15,Ariyalur,3373,1291,2082,0.3827,0.6173,0.3696
2024-07-22,Ariyalur,3384,1282,2102,0.3788,0.6212,0.3725
2024-07-29,Ariyalur,3376,1265,2111,0.3747,0.6253,0.3755
2024-08-05,Ariyalur,3360,1247,2113,0.3711,0.6289,0.3787
2024-08-12,Ariyalur,3359,1236,2123,0.368,0.632,0.3819
2024-08-19,Ariyalur,3359,1227,2132,0.3653,0.6347,0.3851
2024-08-26,Ariyalur,3350,1218,2132,0.3636,0.6364,0.3881
2024-09-02,Ariyalur,3367,1222,2145,0.3629,0.6371,0.391
2024-09-09,Ariyalur,3389,1230,2159,0.3629,0.6371,0.3935
2024-09-16,Ariyalur,3382,1231,2151,0.364,0.636,0.3957
2024-09-23,Ariyalur,3390,1241,2149,0.3661,0.6339,0.3975
2024-09-30,Ariyalur,3422,1262,2160,0.3688,0.6312,0.3988
2024-10-07,Ariyalur,3393,1263,2130,0.3722,0.6278,0.3997
2024-10-14,Ariyalur,3365,1265,2100,0.3759,0.6241,0.4
2024-10-21,Ariyalur,3333,1266,2067,0.3798,0.6202,0.3998
2024-10-28,Ariyalur,3316,1273,2043,0.3839,0.6161,0.3991
2024-11-04,Ariyalur,3296,1277,2019,0.3874,0.6126,0.3979
2024-11-11,Ariyalur,3289,1285,2004,0.3907,0.6093,0.3963
2024-11-18,Ariyalur,3311,1302,2009,0.3932,0.6068,0.3942
2024-11-25,Ariyalur,3283,1297,1986,0.3951,0.6049,0.3917
2024-12-02,Ariyalur,3313,1311,2002,0.3957,0.6043,0.389
2024-12-09,Ariyalur,3343,1323,2020,0.3958,0.6042,0.386
2024-12-16,Ariyalur,3360,1326,2034,0.3946,0.6054,0.3829
2024-12-23,Ariyalur,3388,1330,2058,0.3926,0.6074,0.3797
2024-12-30,Ariyalur,3406,1328,2078,0.3899,0.6101,0.3765
2025-01-06,Ariyalur,3405,1316,2089,0.3865,0.6135,0.3734
2025-01-13,Ariyalur,3421,1309,2112,0.3826,0.6174,0.3704
2025-01-20,Ariyalur,3427,1298,2129,0.3788,0.6212,0.3677
2025-01-27,Ariyalur,3431,1286,2145,0.3748,0.6252,0.3653
2025-02-03,Ariyalur,3370,1251,2119,0.3712,0.6288,0.3634
2025-02-10,Ariyalur,3376,1242,2134,0.3679,0.6321,0.3618
2025-02-17,Ariyalur,3369,1231,2138,0.3654,0.6346,0.3607
2025-02-24,Ariyalur,3377,1228,2149,0.3636,0.6364,0.3601
2025-03-03,Ariyalur,3376,1225,2151,0.3629,0.6371,0.36
2025-03-10,Ariyalur,3378,1226,2152,0.3629,0.6371,0.3605
2025-03-17,Ariyalur,3366,1225,2141,0.3639,0.6361,0.3614
2025-03-24,Ariyalur,3377,1236,2141,0.366,0.634,0.3628
2025-03-31,Ariyalur,3411,1258,2153,0.3688,0.6312,0.3647
2025-04-07,Ariyalur,3411,1269,2142,0.372,0.628,0.367
2025-04-14,Ariyalur,3399,1278,2121,0.376,0.624,0.3696
2025-04-21,Ariyalur,3346,1271,2075,0.3799,0.6201,0.3725
2025-04-28,Ariyalur,3304,1268,2036,0.3838,0.6162,0.3755
2025-05-05,Ariyalur,3314,1284,2030,0.3874,0.6126,0.3787
2025-05-12,Ariyalur,3297,1288,2009,0.3907,0.6093,0.3819
2025-05-19,Ariyalur,3301,1298,2003,0.3932,0.6068,0.3851
2025-05-26,Ariyalur,3291,1300,1991,0.395,0.605,0.3881
2025-06-02,Ariyalur,3336,1320,2016,0.3957,0.6043,0.391
2025-06-09,Ariyalur,3358,1329,2029,0.3958,0.6042,0.3935
2025-06-16,Ariyalur,3388,1337,2051,0.3946,0.6054,0.3957
2025-06-23,Ariyalur,3411,1339,2072,0.3926,0.6074,0.3975
2024-01-01,Perambalur,3271,1259,2012,0.3849,0.6151,0.3997
2024-01-08,Perambalur,3274,1247,2027,0.3809,0.6191,0.4
2024-01-15,Perambalur,3260,1229,2031,0.377,0.623,0.3998
2024-01-22,Perambalur,3269,1220,2049,0.3732,0.6268,0.399
2024-01-29,Perambalur,3227,1193,2034,0.3697,0.6303,0.3978
2024-02-05,Perambalur,3256,1194,2062,0.3667,0.6333,0.3961
2024-02-12,Perambalur,3295,1201,2094,0.3645,0.6355,0.394
2024-02-19,Perambalur,3299,1198,2101,0.3631,0.6369,0.3915
2024-02-26,Perambalur,3300,1197,2103,0.3627,0.6373,0.3887
2024-03-04,Perambalur,3328,1209,2119,0.3633,0.6367,0.3858
2024-03-11,Perambalur,3291,1201,2090,0.3649,0.6351,0.3826
2024-03-18,Perambalur,3301,1212,2089,0.3672,0.6328,0.3794
2024-03-25,Perambalur,3304,1223,2081,0.3702,0.6298,0.3762
2024-04-01,Perambalur,3250,1215,2035,0.3738,0.6262,0.3731
2024-04-08,Perambalur,3235,1222,2013,0.3777,0.6223,0.3702
2024-04-15,Perambalur,3213,1226,1987,0.3816,0.6184,0.3675
2024-04-22,Perambalur,3199,1233,1966,0.3854,0.6146,0.3652
2024-04-29,Perambalur,3222,1253,1969,0.3889,0.6111,0.3632
2024-05-06,Perambalur,3209,1258,1951,0.392,0.608,0.3617
2024-05-13,Perambalur,3182,1254,1928,0.3941,0.6059,0.3606
2024-05-20,Perambalur,3194,1263,1931,0.3954,0.6046,0.3601
2024-05-27,Perambalur,3216,1273,1943,0.3958,0.6042,0.3601
2024-06-03,Perambalur,3289,1300,1989,0.3953,0.6047,0.3605
2024-06-10,Perambalur,3314,1305,2009,0.3938,0.6062,0.3615
2024-06-17,Perambalur,3357,1314,2043,0.3914,0.6086,0.363
2024-06-24,Perambalur,3339,1297,2042,0.3884,0.6116,0.3649
2024-07-01,Perambalur,3362,1294,2068,0.3849,0.6151,0.3672
2024-07-08,Perambalur,3365,1282,2083,0.381,0.619,0.3698
2024-07-15,Perambalur,3340,1259,2081,0.3769,0.6231,0.3727
2024-07-22,Perambalur,3345,1248,2097,0.3731,0.6269,0.3758
2024-07-29,Perambalur,3341,1235,2106,0.3696,0.6304,0.379
2024-08-05,Perambalur,3319,1217,2102,0.3667,0.6333,0.3822
2024-08-12,Perambalur,3305,1205,2100,0.3646,0.6354,0.3854
2024-08-19,Perambalur,3288,1194,2094,0.3631,0.6369,0.3884
2024-08-26,Perambalur,3294,1195,2099,0.3628,0.6372,0.3912
2024-09-02,Perambalur,3312,1203,2109,0.3632,0.6368,0.3937
